event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3152559,168,126.0,25.0,130.0,0.3419,0.2484,0.9063,-0.9395,0.1119,0.3237
3152559,169,150.0,30.0,120.0,0.25,0.433,0.866,-0.808,-0.3995,0.433
3152559,170,168.3,40.0,155.0,0.1308,0.6293,0.766,-0.9532,-0.1326,0.2717
3152559,171,155.5,50.0,115.0,0.3182,0.6968,0.6428,-0.6264,-0.3544,0.6943
3152559,172,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
3152559,173,169.3,55.0,130.0,0.1518,0.805,0.5736,-0.7131,-0.3127,0.6275
3152559,174,168.3,40.0,145.0,0.1308,0.6293,0.766,-0.8914,-0.2635,0.3687
3152559,175,157.1,55.0,125.0,0.3185,0.7547,0.5736,-0.7111,-0.2099,0.671
3152559,176,177.1,60.0,125.0,0.0439,0.8649,0.5,-0.5936,-0.38,0.7094
3152559,177,175.1,50.0,135.0,0.0656,0.7632,0.6428,-0.7434,-0.3923,0.5417
3152559,178,142.7,35.0,95.0,0.3477,0.4562,0.8192,-0.564,-0.5962,0.5714
3152559,179,159.7,60.0,135.0,0.3008,0.8121,0.5,-0.7859,-0.086,0.6124
3152559,180,182.9,60.0,145.0,-0.0439,0.8649,0.5,-0.8036,-0.3279,0.4967
3152559,181,176.1,40.0,160.0,0.0439,0.6413,0.766,-0.9554,-0.1973,0.2198
3152559,182,168.3,40.0,120.0,0.1308,0.6293,0.766,-0.6245,-0.5478,0.5567
3152559,183,303.6,55.0,95.0,-0.6826,-0.4528,0.5736,0.5243,0.2432,0.816
3152559,184,121.3,40.0,110.0,0.5492,0.334,0.766,-0.7928,-0.0818,0.604
3152559,185,138.0,25.0,140.0,0.2828,0.3141,0.9063,-0.9591,0.0797,0.2717
3152559,186,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
3152559,187,133.9,35.0,125.0,0.4133,0.3977,0.8192,-0.8812,-0.052,0.4698
3152559,188,114.0,25.0,105.0,0.3861,0.1719,0.9063,-0.905,-0.1196,0.4082
3152559,189,140.0,30.0,120.0,0.3214,0.383,0.866,-0.8651,-0.2531,0.433
3152559,190,137.0,40.0,135.0,0.4387,0.4698,0.766,-0.8865,0.0868,0.4545
3152559,191,165.5,60.0,135.0,0.2171,0.8384,0.5,-0.7732,-0.165,0.6124
3152559,192,169.0,35.0,155.0,0.1092,0.5631,0.8192,-0.9556,-0.1673,0.2424
3152559,193,184.2,65.0,145.0,-0.0656,0.9039,0.4226,-0.7994,-0.3011,0.5198
3152559,194,175.1,50.0,110.0,0.0656,0.7632,0.6428,-0.3925,-0.5725,0.7198
3152559,195,133.9,35.0,120.0,0.4133,0.3977,0.8192,-0.8579,-0.1317,0.4967
3152559,196,107.6,35.0,95.0,0.5468,0.1731,0.8192,-0.8043,-0.1631,0.5714
3152559,197,133.9,35.0,135.0,0.4133,0.3977,0.8192,-0.9077,0.1078,0.4056
3152559,198,160.2,35.0,155.0,0.1939,0.5398,0.8192,-0.97,-0.0195,0.2424
3152559,199,159.7,60.0,115.0,0.3008,0.8121,0.5,-0.5537,-0.2782,0.7849
3152559,200,177.8,35.0,130.0,0.022,0.5732,0.8192,-0.6664,-0.6024,0.4394
3152559,201,133.9,35.0,140.0,0.4133,0.3977,0.8192,-0.9106,0.1868,0.3687
3152559,202,138.0,25.0,135.0,0.2828,0.3141,0.9063,-0.9543,-0.0031,0.2988
3152559,203,181.5,55.0,130.0,-0.0218,0.8189,0.5736,-0.6309,-0.4563,0.6275
3152559,204,155.5,50.0,125.0,0.3182,0.6968,0.6428,-0.7405,-0.2407,0.6275
3152559,205,146.5,45.0,115.0,0.3906,0.5894,0.7071,-0.7063,-0.3008,0.6409
3152559,206,133.2,20.0,135.0,0.2493,0.2341,0.9397,-0.9684,0.0606,0.2418
3152559,207,157.1,55.0,95.0,0.3185,0.7547,0.5736,-0.3025,-0.4925,0.816
3152559,208,140.0,30.0,105.0,0.3214,0.383,0.866,-0.736,-0.4744,0.483
3152559,209,140.0,30.0,150.0,0.3214,0.383,0.866,-0.9417,0.225,0.25
3152559,210,129.1,40.0,125.0,0.4986,0.4057,0.766,-0.8487,0.0489,0.5265
3152559,211,175.1,50.0,170.0,0.0656,0.7632,0.6428,-0.9907,-0.0269,0.133
3152559,212,168.5,50.0,110.0,0.1521,0.7508,0.6428,-0.4552,-0.5241,0.7198
3152559,213,177.8,35.0,150.0,0.022,0.5732,0.8192,-0.8811,-0.3761,0.2868
3152559,214,175.1,50.0,155.0,0.0656,0.7632,0.6428,-0.9262,-0.1931,0.3237
3152559,215,148.9,50.0,115.0,0.3956,0.656,0.6428,-0.6627,-0.2806,0.6943
3152559,216,169.3,55.0,140.0,0.1518,0.805,0.5736,-0.8211,-0.2204,0.5265
3152559,217,181.6,50.0,125.0,-0.0219,0.7657,0.6428,-0.5583,-0.5427,0.6275
3152559,218,137.0,40.0,140.0,0.4387,0.4698,0.766,-0.8959,0.163,0.4132
3152559,219,114.0,25.0,95.0,0.3861,0.1719,0.9063,-0.8603,-0.2876,0.421
3152559,220,130.0,30.0,100.0,0.383,0.3214,0.866,-0.765,-0.4152,0.4924
3152559,221,167.6,45.0,135.0,0.1513,0.6907,0.7071,-0.7977,-0.3372,0.5
3152559,222,165.5,60.0,145.0,0.2171,0.8384,0.5,-0.8649,-0.0723,0.4967
3152559,223,173.1,65.0,130.0,0.1092,0.8997,0.4226,-0.6771,-0.2439,0.6943
3152559,224,167.6,45.0,160.0,0.1513,0.6907,0.7071,-0.9697,-0.0352,0.2418
3152559,225,155.5,50.0,110.0,0.3182,0.6968,0.6428,-0.562,-0.4074,0.7198
3152559,226,181.5,55.0,150.0,-0.0218,0.8189,0.5736,-0.8581,-0.3097,0.4096
3152559,227,177.1,60.0,145.0,0.0439,0.8649,0.5,-0.8326,-0.2449,0.4967
3152559,228,168.5,50.0,135.0,0.1521,0.7508,0.6428,-0.7833,-0.305,0.5417
3152559,229,177.8,35.0,140.0,0.022,0.5732,0.8192,-0.7857,-0.4968,0.3687
3152559,230,174.7,45.0,115.0,0.0652,0.7041,0.7071,-0.4799,-0.5991,0.6409
3152559,231,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3152559,232,175.1,50.0,130.0,0.0656,0.7632,0.6428,-0.6826,-0.4356,0.5868
3152559,233,182.9,60.0,140.0,-0.0439,0.8649,0.5,-0.7488,-0.3598,0.5567
3152559,234,146.5,45.0,105.0,0.3906,0.5894,0.7071,-0.593,-0.4264,0.683
3152559,235,142.4,50.0,100.0,0.4678,0.6066,0.6428,-0.5241,-0.3953,0.7544
3152559,236,160.0,30.0,110.0,0.171,0.4698,0.866,-0.5997,-0.6477,0.4698
3152559,237,169.3,55.0,120.0,0.1518,0.805,0.5736,-0.5834,-0.3955,0.7094
3152559,238,157.1,55.0,110.0,0.3185,0.7547,0.5736,-0.5247,-0.3636,0.7698
3152559,239,168.5,50.0,115.0,0.1521,0.7508,0.6428,-0.5299,-0.487,0.6943
3152559,240,160.0,30.0,130.0,0.171,0.4698,0.866,-0.8309,-0.4036,0.383
3152559,241,175.4,55.0,165.0,0.0654,0.8165,0.5736,-0.9747,-0.0709,0.212
3152559,242,163.2,55.0,140.0,0.2365,0.7843,0.5736,-0.8399,-0.1318,0.5265
3152559,243,137.0,40.0,120.0,0.4387,0.4698,0.766,-0.8182,-0.1436,0.5567
3152559,244,147.6,20.0,135.0,0.1833,0.2888,0.9397,-0.9531,-0.1821,0.2418
3152559,245,168.3,40.0,125.0,0.1308,0.6293,0.766,-0.6892,-0.4977,0.5265
3152559,246,174.7,45.0,165.0,0.0652,0.7041,0.7071,-0.9787,-0.0931,0.183
3152559,247,178.6,65.0,145.0,0.0219,0.906,0.4226,-0.8248,-0.2225,0.5198
3152559,248,168.3,40.0,160.0,0.1308,0.6293,0.766,-0.9733,-0.0653,0.2198
3152559,249,167.6,45.0,155.0,0.1513,0.6907,0.7071,-0.9493,-0.098,0.2988
3152559,250,170.0,30.0,145.0,0.0868,0.4924,0.866,-0.893,-0.3469,0.2868
3152559,251,163.2,55.0,120.0,0.2365,0.7843,0.5736,-0.6221,-0.3312,0.7094
3152559,252,153.5,45.0,95.0,0.3152,0.633,0.7071,-0.392,-0.5917,0.7044
3152559,253,110.0,30.0,105.0,0.4698,0.171,0.866,-0.8746,-0.0429,0.483
3152559,254,129.1,40.0,120.0,0.4986,0.4057,0.766,-0.8302,-0.0308,0.5567
3152559,255,169.3,55.0,115.0,0.1518,0.805,0.5736,-0.5116,-0.4325,0.7424
3152559,256,137.0,40.0,105.0,0.4387,0.4698,0.766,-0.6942,-0.3641,0.6209
3152559,257,169.3,55.0,125.0,0.1518,0.805,0.5736,-0.6507,-0.3554,0.671
3152559,258,169.3,55.0,165.0,0.1518,0.805,0.5736,-0.9767,0.0331,0.212
3152559,259,152.6,40.0,120.0,0.2957,0.5707,0.766,-0.7492,-0.359,0.5567
3152559,260,157.1,55.0,120.0,0.3185,0.7547,0.5736,-0.6538,-0.2632,0.7094
3152559,261,178.6,65.0,140.0,0.0219,0.906,0.4226,-0.7724,-0.2531,0.5826
3152559,262,173.1,65.0,140.0,0.1092,0.8997,0.4226,-0.7932,-0.1773,0.5826
3152559,263,118.8,20.0,105.0,0.2997,0.1648,0.9397,-0.9201,-0.2105,0.3304
3152559,264,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3152559,265,169.0,35.0,140.0,0.1092,0.5631,0.8192,-0.8523,-0.3711,0.3687
3152559,266,181.6,50.0,135.0,-0.0219,0.7657,0.6428,-0.6938,-0.4745,0.5417
3152559,267,130.0,30.0,135.0,0.383,0.3214,0.866,-0.9236,0.148,0.3536
3152559,268,107.6,35.0,105.0,0.5468,0.1731,0.8192,-0.8325,0.008,0.554
3152559,269,162.0,50.0,105.0,0.2367,0.7286,0.6428,-0.438,-0.5105,0.7399
3152559,270,160.2,35.0,140.0,0.1939,0.5398,0.8192,-0.8989,-0.2366,0.3687
3152559,271,130.0,30.0,115.0,0.383,0.3214,0.866,-0.8729,-0.1808,0.4532
3152559,272,181.8,45.0,145.0,-0.0218,0.7068,0.7071,-0.8063,-0.4306,0.4056
3152559,273,181.5,55.0,140.0,-0.0218,0.8189,0.5736,-0.756,-0.3889,0.5265
3152559,274,181.8,45.0,150.0,-0.0218,0.7068,0.7071,-0.8547,-0.3801,0.3536
3152559,275,171.3,60.0,125.0,0.1311,0.856,0.5,-0.629,-0.318,0.7094
3152559,276,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
3152559,277,142.7,35.0,145.0,0.3477,0.4562,0.8192,-0.9363,0.1229,0.329
3152559,278,162.0,50.0,110.0,0.2367,0.7286,0.6428,-0.5119,-0.4688,0.7198
3152559,279,160.0,30.0,115.0,0.171,0.4698,0.866,-0.6656,-0.593,0.4532
3152559,280,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3152559,281,181.8,45.0,135.0,-0.0218,0.7068,0.7071,-0.6914,-0.5215,0.5
3152559,282,150.0,25.0,145.0,0.2113,0.366,0.9063,-0.9693,-0.0406,0.2424
3152559,283,174.7,45.0,130.0,0.0652,0.7041,0.7071,-0.69,-0.4801,0.5417
3152559,284,280.6,70.0,95.0,-0.9237,-0.1727,0.342,0.3509,-0.0231,0.9361
3152559,285,125.3,45.0,115.0,0.5771,0.4085,0.7071,-0.7672,-0.0253,0.6409
3152559,286,120.0,30.0,105.0,0.433,0.25,0.866,-0.8539,-0.1941,0.483
3152559,287,160.2,35.0,145.0,0.1939,0.5398,0.8192,-0.9298,-0.1653,0.329
3152559,288,325.6,50.0,95.0,-0.4324,-0.6323,0.6428,0.4334,0.4794,0.7631
3152559,289,162.0,25.0,145.0,0.1306,0.4019,0.9063,-0.9397,-0.2413,0.2424
3152559,290,168.5,50.0,150.0,0.1521,0.7508,0.6428,-0.9126,-0.143,0.383
3152559,291,132.4,45.0,100.0,0.5226,0.4764,0.7071,-0.6316,-0.3408,0.6964
3152559,292,175.4,55.0,115.0,0.0654,0.8165,0.5736,-0.4627,-0.4845,0.7424
3152559,293,176.1,40.0,170.0,0.0439,0.6413,0.766,-0.9916,-0.0655,0.1116
3152559,294,129.1,40.0,115.0,0.4986,0.4057,0.766,-0.8053,-0.1103,0.5826
3152559,295,177.1,60.0,120.0,0.0439,0.8649,0.5,-0.5213,-0.4071,0.75
3152559,296,160.6,45.0,105.0,0.235,0.6669,0.7071,-0.4711,-0.5582,0.683
3152559,297,120.0,30.0,95.0,0.433,0.25,0.866,-0.7907,-0.3559,0.4981
3152559,298,168.3,40.0,130.0,0.1308,0.6293,0.766,-0.7487,-0.4438,0.4924
3152559,299,174.7,45.0,125.0,0.0652,0.7041,0.7071,-0.6246,-0.5238,0.5792
3153955,0,316.5,60.0,100.0,-0.5967,-0.6277,0.5,0.4651,0.2373,0.8529
3153955,1,326.6,75.0,130.0,-0.5321,-0.8061,0.2588,0.6457,-0.1886,0.7399
3153955,2,317.1,65.0,145.0,-0.6172,-0.6637,0.4226,0.7649,-0.3804,0.5198
3153955,3,258.0,25.0,95.0,-0.4134,0.0879,0.9063,0.865,-0.273,0.421
3153955,4,304.8,60.0,110.0,-0.7108,-0.4947,0.5,0.581,-0.0123,0.8138
3153955,5,260.0,30.0,115.0,-0.4924,0.0868,0.866,0.6996,-0.5525,0.4532
3153955,6,299.5,50.0,120.0,-0.667,-0.3767,0.6428,0.7306,-0.1616,0.6634
3153955,7,142.4,50.0,115.0,0.4678,0.6066,0.6428,-0.6904,-0.2033,0.6943
3153955,8,283.2,35.0,110.0,-0.5585,-0.1307,0.8192,0.8274,-0.1576,0.539
3153955,9,339.7,60.0,135.0,-0.3008,-0.8121,0.5,0.7859,0.086,0.6124
3153955,10,344.1,45.0,135.0,-0.1935,-0.6801,0.7071,0.8169,0.2874,0.5
3153955,11,321.9,55.0,130.0,-0.5058,-0.6443,0.5736,0.7769,-0.0513,0.6275
3153955,12,345.3,50.0,130.0,-0.1947,-0.7409,0.6428,0.7468,0.3128,0.5868
3153955,13,322.3,60.0,140.0,-0.5301,-0.6848,0.5,0.8025,-0.2147,0.5567
3153955,14,107.4,60.0,105.0,0.8263,0.2593,0.5,-0.5383,0.1024,0.8365
3153955,15,333.5,70.0,135.0,-0.4189,-0.8412,0.342,0.7408,-0.0987,0.6645
3153955,16,293.5,40.0,120.0,-0.5896,-0.2561,0.766,0.8077,-0.1943,0.5567
3153955,17,328.2,70.0,135.0,-0.4947,-0.7989,0.342,0.7285,-0.1666,0.6645
3153955,18,146.5,45.0,105.0,0.3906,0.5894,0.7071,-0.593,-0.4264,0.683
3153955,19,315.9,45.0,105.0,-0.4922,-0.5076,0.7071,0.6613,0.3102,0.683
3153955,20,315.8,55.0,115.0,-0.5715,-0.5869,0.5736,0.6654,0.0776,0.7424
3153955,21,309.1,40.0,120.0,-0.4986,-0.4057,0.766,0.8302,0.0308,0.5567
3153955,22,333.9,60.0,100.0,-0.3814,-0.7775,0.5,0.3728,0.3656,0.8529
3153955,23,153.9,60.0,150.0,0.3814,0.7775,0.5,-0.8876,0.1569,0.433
3153955,24,300.0,30.0,125.0,-0.433,-0.25,0.866,0.9012,-0.142,0.4096
3153955,25,119.0,60.0,110.0,0.7572,0.4203,0.5,-0.5768,0.071,0.8138
3153955,26,90.0,55.0,95.0,0.8192,0.0,0.5736,-0.5714,0.0872,0.816
3153955,27,121.3,40.0,100.0,0.5492,0.334,0.766,-0.7348,-0.2436,0.633
3153955,28,301.8,45.0,95.0,-0.6012,-0.3722,0.7071,0.6448,0.2967,0.7044
3153955,29,132.7,55.0,120.0,0.6019,0.5556,0.5736,-0.7041,0.0304,0.7094
3153955,30,90.0,50.0,95.0,0.766,0.0,0.6428,-0.6403,0.0872,0.7631
3153955,31,340.2,55.0,140.0,-0.2779,-0.7706,0.5736,0.8457,0.087,0.5265
3153955,32,322.6,65.0,125.0,-0.5503,-0.7201,0.4226,0.6659,-0.0732,0.7424
3153955,33,286.4,50.0,100.0,-0.735,-0.2158,0.6428,0.6563,0.0117,0.7544
3153955,34,338.5,80.0,135.0,-0.3617,-0.916,0.1736,0.7028,-0.1455,0.6964
3153955,35,334.1,55.0,115.0,-0.3582,-0.7367,0.5736,0.6074,0.2827,0.7424
3153955,36,144.9,55.0,130.0,0.4708,0.6703,0.5736,-0.7785,0.0099,0.6275
3153955,37,321.9,55.0,150.0,-0.5058,-0.6443,0.5736,0.8583,-0.3092,0.4096
3153955,38,294.7,45.0,130.0,-0.6424,-0.2955,0.7071,0.7608,-0.3576,0.5417
3153955,39,318.3,35.0,130.0,-0.3816,-0.4282,0.8192,0.8974,0.0408,0.4394
3153955,40,339.7,60.0,140.0,-0.3008,-0.8121,0.5,0.83,0.0353,0.5567
3153955,41,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
3153955,42,292.9,50.0,110.0,-0.7056,-0.2982,0.6428,0.6895,-0.0799,0.7198
3153955,43,328.2,70.0,145.0,-0.4947,-0.7989,0.342,0.7997,-0.2644,0.539
3153955,44,309.5,35.0,135.0,-0.4425,-0.3649,0.8192,0.8968,-0.177,0.4056
3153955,45,330.0,45.0,160.0,-0.3536,-0.6124,0.7071,0.9347,-0.2604,0.2418
3153955,46,279.2,55.0,95.0,-0.8087,-0.1303,0.5736,0.578,0.0048,0.816
3153955,47,299.5,50.0,95.0,-0.667,-0.3767,0.6428,0.6004,0.239,0.7631
3153955,48,119.0,60.0,105.0,0.7572,0.4203,0.5,-0.5479,-0.0081,0.8365
3153955,49,283.2,35.0,130.0,-0.5585,-0.1307,0.8192,0.7575,-0.4829,0.4394
3153955,50,285.3,55.0,100.0,-0.7903,-0.2155,0.5736,0.5906,-0.0189,0.8067
3153955,51,317.0,40.0,135.0,-0.4387,-0.4698,0.766,0.8865,-0.0868,0.4545
3153955,52,283.2,35.0,95.0,-0.5585,-0.1307,0.8192,0.8144,0.1011,0.5714
3153955,53,144.9,55.0,140.0,0.4708,0.6703,0.5736,-0.8388,0.1386,0.5265
3153955,54,352.4,55.0,130.0,-0.1087,-0.8119,0.5736,0.6954,0.3502,0.6275
3153955,55,347.1,75.0,125.0,-0.2149,-0.9417,0.2588,0.6064,0.0791,0.7912
3153955,56,333.9,60.0,110.0,-0.3814,-0.7775,0.5,0.514,0.2712,0.8138
3153955,57,97.1,45.0,95.0,0.7017,0.0869,0.7071,-0.7098,-0.0001,0.7044
3153955,58,103.1,50.0,105.0,0.7461,0.1735,0.6428,-0.6634,0.1115,0.7399
3153955,59,96.5,50.0,100.0,0.7611,0.0873,0.6428,-0.6487,0.1004,0.7544
3153955,60,333.9,60.0,115.0,-0.3814,-0.7775,0.5,0.579,0.2207,0.7849
3153955,61,297.5,55.0,110.0,-0.7269,-0.3777,0.5736,0.636,-0.055,0.7698
3153955,62,334.1,55.0,135.0,-0.3582,-0.7367,0.5736,0.8133,0.0555,0.5792
3153955,63,309.7,55.0,155.0,-0.6306,-0.5228,0.5736,0.7651,-0.543,0.3462
3153955,64,349.4,70.0,120.0,-0.1727,-0.9237,0.342,0.5459,0.1993,0.8138
3153955,65,322.9,45.0,135.0,-0.4261,-0.5643,0.7071,0.8656,-0.0271,0.5
3153955,66,335.9,35.0,125.0,-0.2346,-0.5234,0.8192,0.7979,0.3777,0.4698
3153955,67,331.7,75.0,140.0,-0.4577,-0.8506,0.2588,0.7534,-0.2165,0.6209
3153955,68,335.9,35.0,120.0,-0.2346,-0.5234,0.8192,0.7464,0.4428,0.4967
3153955,69,309.7,55.0,145.0,-0.6306,-0.5228,0.5736,0.7761,-0.4206,0.4698
3153955,70,270.0,30.0,100.0,-0.5,0.0,0.866,0.8529,-0.1736,0.4924
3153955,71,333.7,65.0,155.0,-0.4017,-0.8124,0.4226,0.8916,-0.2416,0.383
3153955,72,338.7,50.0,135.0,-0.2779,-0.7138,0.6428,0.8238,0.167,0.5417
3153955,73,139.4,45.0,100.0,0.4601,0.537,0.7071,-0.5849,-0.4158,0.6964
3153955,74,90.0,60.0,95.0,0.866,0.0,0.5,-0.4981,0.0872,0.8627
3153955,75,322.9,70.0,130.0,-0.5663,-0.7499,0.342,0.6708,-0.1783,0.7198
3153955,76,334.1,55.0,145.0,-0.3582,-0.7367,0.5736,0.8805,-0.0624,0.4698
3153955,77,156.5,65.0,145.0,0.3619,0.8309,0.4226,-0.8478,0.1049,0.5198
3153955,78,159.7,60.0,145.0,0.3008,0.8121,0.5,-0.8678,0.0156,0.4967
3153955,79,285.3,55.0,110.0,-0.7903,-0.2155,0.5736,0.61,-0.1882,0.7698
3153955,80,325.6,50.0,145.0,-0.4324,-0.6323,0.6428,0.8843,-0.158,0.4394
3153955,81,157.1,55.0,155.0,0.3185,0.7547,0.5736,-0.9292,0.1291,0.3462
3153955,82,114.4,55.0,100.0,0.7459,0.3385,0.5736,-0.5861,-0.0753,0.8067
3153955,83,132.7,55.0,105.0,0.6019,0.5556,0.5736,-0.5826,-0.1856,0.7912
3153955,84,322.6,65.0,145.0,-0.5503,-0.7201,0.4226,0.7981,-0.3047,0.5198
3153955,85,116.2,50.0,95.0,0.6874,0.338,0.6428,-0.6131,-0.2043,0.7631
3153955,86,351.2,45.0,110.0,-0.1085,-0.6987,0.7071,0.4399,0.6041,0.6645
3153955,87,347.1,75.0,135.0,-0.2149,-0.9417,0.2588,0.7301,0.0211,0.683
3153955,88,336.9,75.0,145.0,-0.3796,-0.8882,0.2588,0.8116,-0.1854,0.554
3153955,89,148.9,50.0,105.0,0.3956,0.656,0.6428,-0.5423,-0.398,0.7399
3153955,90,332.2,50.0,115.0,-0.3575,-0.6775,0.6428,0.6456,0.318,0.6943
3153955,91,139.4,45.0,105.0,0.4601,0.537,0.7071,-0.6409,-0.3503,0.683
3153955,92,138.8,55.0,100.0,0.5394,0.6165,0.5736,-0.5027,-0.3107,0.8067
3153955,93,125.1,35.0,100.0,0.4691,0.33,0.8192,-0.7597,-0.3221,0.5649
3153955,94,309.7,55.0,110.0,-0.6306,-0.5228,0.5736,0.6332,0.0807,0.7698
3153955,95,351.3,60.0,130.0,-0.1311,-0.856,0.5,0.6934,0.2813,0.6634
3153955,96,315.8,55.0,110.0,-0.5715,-0.5869,0.5736,0.6211,0.1476,0.7698
3153955,97,316.5,60.0,120.0,-0.5967,-0.6277,0.5,0.6607,-0.0306,0.75
3153955,98,337.1,45.0,130.0,-0.2756,-0.6512,0.7071,0.8031,0.2483,0.5417
3153955,99,328.2,65.0,105.0,-0.4782,-0.7699,0.4226,0.4353,0.2102,0.8754
3153955,100,328.1,60.0,145.0,-0.4581,-0.7349,0.5,0.8469,-0.1899,0.4967
3153955,101,340.0,85.0,140.0,-0.3407,-0.9361,0.0872,0.739,-0.2094,0.6403
3153955,102,321.9,55.0,110.0,-0.5058,-0.6443,0.5736,0.6019,0.2127,0.7698
3153955,103,301.8,45.0,125.0,-0.6012,-0.3722,0.7071,0.7944,-0.1827,0.5792
3153955,104,351.2,45.0,125.0,-0.1085,-0.6987,0.7071,0.6556,0.4844,0.5792
3153955,105,287.6,45.0,110.0,-0.6738,-0.2144,0.7071,0.7369,-0.1245,0.6645
3153955,106,344.1,45.0,120.0,-0.1935,-0.6801,0.7071,0.6485,0.4522,0.6124
3153955,107,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
3153955,108,317.1,65.0,160.0,-0.6172,-0.6637,0.4226,0.7865,-0.5341,0.31
3153955,109,121.3,40.0,105.0,0.5492,0.334,0.766,-0.7667,-0.1633,0.6209
3153955,110,292.9,50.0,115.0,-0.7056,-0.2982,0.6428,0.7011,-0.1625,0.6943
3153955,111,104.1,45.0,95.0,0.6857,0.1725,0.7071,-0.7044,-0.0873,0.7044
3153955,112,301.8,45.0,115.0,-0.6012,-0.3722,0.7071,0.7673,-0.0219,0.6409
3153955,113,97.8,40.0,95.0,0.6368,0.0875,0.766,-0.7679,-0.0176,0.6403
3153955,114,280.0,30.0,110.0,-0.4924,-0.0868,0.866,0.8608,-0.1955,0.4698
3153955,115,330.0,45.0,150.0,-0.3536,-0.6124,0.7071,0.9268,-0.1268,0.3536
3153955,116,315.8,55.0,140.0,-0.5715,-0.5869,0.5736,0.806,-0.2703,0.5265
3153955,117,285.7,40.0,95.0,-0.619,-0.1734,0.766,0.7583,0.122,0.6403
3153955,118,342.0,75.0,125.0,-0.2985,-0.9187,0.2588,0.611,0.0244,0.7912
3153955,119,309.1,40.0,115.0,-0.4986,-0.4057,0.766,0.8053,0.1103,0.5826
3153955,120,339.2,65.0,150.0,-0.3214,-0.8474,0.4226,0.8847,-0.1095,0.4532
3153955,121,347.1,75.0,115.0,-0.2149,-0.9417,0.2588,0.4642,0.1346,0.8754
3153955,122,129.3,50.0,115.0,0.593,0.4849,0.6428,-0.7185,-0.0416,0.6943
3153955,123,301.3,40.0,140.0,-0.5492,-0.334,0.766,0.8187,-0.3987,0.4132
3153955,124,280.6,45.0,100.0,-0.6951,-0.1299,0.7071,0.7164,-0.0427,0.6964
3153955,125,312.5,50.0,130.0,-0.5644,-0.518,0.6428,0.7974,-0.1406,0.5868
3153955,126,321.9,55.0,115.0,-0.5058,-0.6443,0.5736,0.6534,0.1479,0.7424
3153955,127,319.1,50.0,120.0,-0.5017,-0.5789,0.6428,0.7424,0.0933,0.6634
3153955,128,125.1,35.0,95.0,0.4691,0.33,0.8192,-0.7176,-0.3982,0.5714
3153955,129,350.0,85.0,130.0,-0.173,-0.9811,0.0872,0.6446,-0.0459,0.7631
3153955,130,317.6,70.0,120.0,-0.6331,-0.6944,0.342,0.5691,-0.118,0.8138
3153955,131,95.8,60.0,95.0,0.8616,0.0876,0.5,-0.5044,0.0363,0.8627
3153955,132,336.9,75.0,115.0,-0.3796,-0.8882,0.2588,0.4808,0.0496,0.8754
3153955,133,292.9,50.0,100.0,-0.7056,-0.2982,0.6428,0.6507,0.0865,0.7544
3153955,134,317.0,40.0,140.0,-0.4387,-0.4698,0.766,0.8959,-0.163,0.4132
3153955,135,300.0,30.0,100.0,-0.433,-0.25,0.866,0.8254,0.2761,0.4924
3153955,136,340.4,40.0,125.0,-0.2153,-0.6057,0.766,0.7506,0.3992,0.5265
3153955,137,138.8,55.0,120.0,0.5394,0.6165,0.5736,-0.7034,-0.0446,0.7094
3153955,138,328.2,65.0,135.0,-0.4782,-0.7699,0.4226,0.7583,-0.1192,0.6409
3153955,139,344.1,45.0,115.0,-0.1935,-0.6801,0.7071,0.5819,0.5007,0.6409
3153955,140,135.8,50.0,115.0,0.5339,0.5494,0.6428,-0.7091,-0.1232,0.6943
3153955,141,311.5,65.0,120.0,-0.6784,-0.601,0.4226,0.6055,-0.1316,0.7849
3153955,142,142.3,60.0,110.0,0.5301,0.6848,0.5,-0.5581,-0.1622,0.8138
3153955,143,262.8,20.0,105.0,-0.3393,0.0429,0.9397,0.8681,-0.3705,0.3304
3153955,144,299.5,50.0,135.0,-0.667,-0.3767,0.6428,0.7435,-0.3922,0.5417
3153955,145,297.5,55.0,125.0,-0.7269,-0.3777,0.5736,0.6814,-0.2923,0.671
3153955,146,287.6,45.0,130.0,-0.6738,-0.2144,0.7071,0.711,-0.4483,0.5417
3153955,147,339.2,65.0,125.0,-0.3214,-0.8474,0.4226,0.6591,0.1203,0.7424
3153955,148,270.0,40.0,110.0,-0.6428,0.0,0.766,0.7198,-0.342,0.604
3153955,149,328.2,65.0,120.0,-0.4782,-0.7699,0.4226,0.6178,0.0471,0.7849
3153955,150,322.9,45.0,150.0,-0.4261,-0.5643,0.7071,0.9042,-0.2398,0.3536
